paciente_id,nombre,apellido_paterno,apellido_materno,fecha_nacimiento,edad,genero,curp,telefono,direccion,localidad,municipio,centro_salud_id,centro_salud_nombre,distancia_centro_km,tiene_seguro_popular,fecha_registro,activo
PAC00111,Hugo,Angulo,Lebrón,2018-11-09,6,M,WOQN150101MCSGNU06,,"Andador Norte Salgado 191 Edif. 478 , Depto. 439",Nueva Maldivas,Susupuato,CS002,Centro de Salud Tiquicheo,1.2,True,2024-03-08,True
PAC00112,Rafaél,Villalpando,Paz,1961-07-27,63,M,EOQB930528HDGMHF08,(020)822-2990,"Continuación Norte Chavarría 492 Edif. 245 , Depto. 684",Nueva Botswana,Tiquicheo,CS004,Centro de Salud Susupuato,11.8,True,2024-09-16,True
PAC00113,Leonor,Jáquez,Torres,1960-11-14,64,M,UUIE101207MCHVZF05,1-835-054-5983x871,"Calle Chile 025 Edif. 932 , Depto. 032",San Leonardo los altos,Tuzantla,CS002,Centro de Salud Tiquicheo,13.1,False,2021-10-23,True
PAC00114,Nicolás,Alcala,Girón,1965-05-16,60,F,SAAC040911HMSZJYA3,1-599-998-7805,"Andador Norte Esparza 862 Edif. 523 , Depto. 417",San Estela los bajos,Tuzantla,CS004,Centro de Salud Susupuato,150.0,True,2024-11-26,True
PAC00115,María Eugenia,Bahena,Cantú,1985-05-24,40,F,ZOJO410718HCCHSN08,(700)043-1548x4830,Calle Maestas 136 801,Vieja Líbano,Tiquicheo,CS002,Centro de Salud Tiquicheo,9.7,True,2025-03-14,True
PAC00116,Francisca,Espino,Guillen,1968-09-02,56,F,EIQR630923HPLKSD02,,Andador Norte Zúñiga 017 Interior 065,Nueva Camerún,Tiquicheo,CS005,Hospital Rural Tuzantla,17.5,False,2023-02-22,True
PAC00117,Elvia,Sánchez,Díaz,1932-12-19,92,M,FISX321022MHGHTQ05,906-716-9500x277,Privada Nuevo León 180 Interior 145,San Judith los altos,Madero,CS005,Hospital Rural Tuzantla,11.7,True,2022-10-02,True
PAC00118,Bernardo,Sotelo,Esparza,2000-01-01,25,M,LABJ101023MYNMWA07,(621)380-2031,"Continuación Yucatán 774 Edif. 161 , Depto. 573",San Elias los altos,Susupuato,CS001,Centro de Salud Tzitzio,3.0,False,2023-06-30,True
PAC00119,Mitzy,Otero,Huerta,2000-11-09,24,F,BURG221219MNLDQQA1,092-954-5410,"Cerrada Sur Jiménez 169 Edif. 650 , Depto. 404",Vieja Antigua y Barbuda,Tuzantla,CS001,Centro de Salud Tzitzio,48.0,True,2024-08-23,True
PAC00120,Rolando,Quintanilla,Carrillo,1990-07-01,34,M,MIZK480902MDGJYQ06,169-798-2217x05596,Calzada Baja California Sur 405 Interior 266,Nueva Líbano,Tzitzio,CS005,Hospital Rural Tuzantla,30.0,False,2024-10-09,True
PAC00121,Alta  Gracia,Hernandes,Ureña,1999-12-06,25,F,QEKT271025MGTQYX05,02461565467,Continuación Sur Acuña 076 267,Nueva Liechtenstein,Tuzantla,CS001,Centro de Salud Tzitzio,31.5,True,2021-04-26,True
PAC00122,Reynaldo,Olivárez,Abreu,1975-08-01,49,F,AIKV181224HTCXMZA2,(428)290-9813x64630,Diagonal Sur Reséndez 165 Interior 710,San Linda los altos,Tzitzio,CS002,Centro de Salud Tiquicheo,4.1,True,2022-08-10,True
PAC00123,Inés,Jimínez,Caldera,1975-08-12,49,M,SOFQ730423MDGKCS02,1-822-394-2849x8516,Continuación Moreno 694 909,Nueva Eslovaquia,Tzitzio,CS004,Centro de Salud Susupuato,65.6,False,2020-09-24,True
PAC00124,Úrsula,Quiroz,Garica,2001-05-30,24,M,YUPX190602HCMVJR00,966.622.3577x29690,"Eje vial Sur Esparza 982 Edif. 416 , Depto. 956",Vieja Kiribati,Susupuato,CS002,Centro de Salud Tiquicheo,2.3,True,2022-12-13,True
PAC00125,Margarita,Soliz,Laboy,2015-06-03,10,F,VITP520531HMNLWJ06,,Callejón Sur Noriega 014 274,Nueva Nigeria,Madero,CS003,Centro de Salud Madero,24.6,True,2024-11-19,True
PAC00126,Horacio,Guevara,Puga,1979-02-15,46,F,RIJD300209MSRPGJ08,,Eje vial Toledo 447 685,Vieja Ucrania,Tzitzio,CS002,Centro de Salud Tiquicheo,150.0,True,2021-05-12,True
PAC00127,María del Carmen,Cortés,Laureano,2008-12-30,16,M,RIRW250524MCMFYXA4,874.256.7078,Boulevard Israel 981 Interior 298,San Ángel los bajos,Tiquicheo,CS001,Centro de Salud Tzitzio,3.7,False,2021-05-10,True
PAC00128,Adela,Vélez,Vanegas,2011-01-06,14,M,KODV111213HASWHN07,04262313864,Viaducto Arias 215 922,Nueva Ghana,Susupuato,CS001,Centro de Salud Tzitzio,6.2,True,2022-04-06,True
PAC00129,Vicente,Cavazos,Rubio,1939-05-14,86,F,YAUS820921HBSHRF04,(847)236-0217,Circunvalación Sri Lanka 639 042,Vieja Etiopía,Tzitzio,CS004,Centro de Salud Susupuato,13.7,True,2024-12-20,True
PAC00130,Vicente,Sisneros,Lerma,1984-11-21,40,M,SUDK030503MVZZWQA3,(468)011-2966x561,Ampliación Bernal 507 Interior 585,Vieja Djibouti,Tiquicheo,CS001,Centro de Salud Tzitzio,6.7,True,2022-10-01,True
PAC00131,Miguel,Lovato,Guevara,2019-02-27,6,F,OIWF541227HQOMXV05,524.696.2936,"Boulevard Tejada 080 Edif. 910 , Depto. 485",San Conchita de la Montaña,Tiquicheo,CS001,Centro de Salud Tzitzio,1.9,True,2025-02-24,True
PAC00132,Ana,Murillo,Serna,2000-10-08,24,F,VAFE140921MPLKBI08,019-499-1071x10700,Calzada Jáquez 217 Interior 428,San Alejandra los bajos,Susupuato,CS001,Centro de Salud Tzitzio,13.2,True,2025-04-15,True
PAC00133,Beatriz,Flórez,Figueroa,1996-03-24,29,M,LEBV900601HVZMHM07,609.381.8232x537,Peatonal Sur Sisneros 040 778,Vieja Afganistán,Madero,CS002,Centro de Salud Tiquicheo,3.4,True,2025-04-18,True
PAC00134,Abel,Calderón,Granados,1936-05-21,89,M,EOEO570424MTCWTY05,650.133.9644x582,"Viaducto Brunei Darussalam 508 Edif. 759 , Depto. 365",San Patricia los bajos,Tiquicheo,CS002,Centro de Salud Tiquicheo,21.5,True,2025-01-18,True
PAC00135,Raúl,Escobar,Rivera,1991-08-16,33,F,LASD050517HNEJXRA4,,Andador Polonia 868 Interior 593,San Eva los bajos,Madero,CS003,Centro de Salud Madero,4.0,True,2022-09-30,True
PAC00136,Leonel,Angulo,Jaramillo,1975-09-14,49,F,QOZB591211MCMVRO09,(749)420-5146x947,Prolongación Sur Noriega 060 913,San Ivonne los altos,Tuzantla,CS001,Centro de Salud Tzitzio,78.3,True,2020-07-01,True
PAC00137,Alfredo,Mata,Segovia,1967-11-22,57,F,XESC501116HTSPDR03,07392466434,Eje vial Querétaro 394 700,Nueva Brunei Darussalam,Tzitzio,CS004,Centro de Salud Susupuato,4.8,True,2024-11-27,True
PAC00138,Carla,Terrazas,Cruz,2010-10-13,14,M,XOLM270714MSLQDV07,510-598-8145,Viaducto Aguascalientes 306 Interior 591,Nueva Arabia Saudita,Tuzantla,CS004,Centro de Salud Susupuato,8.3,False,2024-12-22,True
PAC00139,Mercedes,Munguía,Salinas,2021-04-14,4,F,XEAY030516HOCSWNA8,(520)720-9145,"Calle Veracruz de Ignacio de la Llave 638 Edif. 246 , Depto. 304",Nueva Lesotho,Tiquicheo,CS003,Centro de Salud Madero,32.3,False,2024-05-06,True
PAC00140,Enrique,Cepeda,Estrada,2011-12-04,13,M,NUYA310610HJCDFT02,,Callejón Santacruz 343 Interior 462,San Elias los bajos,Tuzantla,CS004,Centro de Salud Susupuato,2.8,True,2022-12-23,True
PAC00141,Francisco,Santana,Barrios,2011-06-11,13,F,REYY450417HCMVMH04,1-967-139-2087x299,"Andador Malawi 507 Edif. 073 , Depto. 325",Nueva Benin,Tuzantla,CS002,Centro de Salud Tiquicheo,16.0,True,2022-01-06,True
PAC00142,Ángel,González,Gollum,1984-01-26,41,M,EUHN200417MNTCWSA3,02203523739,Privada Eslovaquia 261 Interior 780,San Amanda de la Montaña,Tiquicheo,CS002,Centro de Salud Tiquicheo,58.5,True,2022-07-12,True
PAC00143,Jerónimo,Ochoa,Ramos,1983-01-12,42,F,KONE071028MSLHWPA2,,Circuito Zacatecas 172 266,San Arcelia los bajos,Tiquicheo,CS004,Centro de Salud Susupuato,1.8,True,2020-12-28,True
PAC00144,María Cristina,Montez,Esquivel,1960-03-10,65,M,NUQE960806MMNLJK02,(645)674-2881x936,"Ampliación Lesotho 076 Edif. 338 , Depto. 566",San María Eugenia los altos,Susupuato,CS004,Centro de Salud Susupuato,15.2,True,2023-07-22,True
PAC00145,Rosa,Bañuelos,Pedroza,1971-01-20,54,M,VUTB271001HHGXWG01,363.161.1132,Boulevard Egipto 235 Interior 453,Nueva Ucrania,Madero,CS002,Centro de Salud Tiquicheo,16.6,True,2024-08-11,True
PAC00146,Jacobo,Medrano,Corral,2017-06-27,7,M,YOHW670718HSRKWK05,(827)767-6177x454,"Pasaje Kazajstán 658 Edif. 475 , Depto. 143",Vieja Guatemala,Susupuato,CS004,Centro de Salud Susupuato,31.1,True,2024-02-17,True
PAC00147,Hermelinda,Lerma,Laboy,2001-06-23,23,F,ZOYK710711HSPNRB05,(064)038-1579x50890,"Periférico Tailandia 288 Edif. 754 , Depto. 476",Nueva Rwanda,Tiquicheo,CS002,Centro de Salud Tiquicheo,2.8,True,2021-06-24,False
PAC00148,Diana,Llamas,Soliz,1975-07-06,49,F,GIHM180329HZSWZVA5,02805345425,"Ampliación Norte Granados 534 Edif. 755 , Depto. 304",San Darío de la Montaña,Susupuato,CS002,Centro de Salud Tiquicheo,2.5,True,2024-07-22,True
PAC00149,Rolando,Aranda,Montemayor,1989-01-16,36,F,XUPF540913HBSDCY07,,Privada Camerún 199 433,Vieja Belice,Tiquicheo,CS001,Centro de Salud Tzitzio,22.8,True,2025-02-04,True
PAC00150,Germán,Ramírez,Alba,1973-12-19,51,M,LATU700813MZSBBR09,(520)963-3217,Peatonal Norte Zamudio 114 630,Vieja India,Tzitzio,CS003,Centro de Salud Madero,17.4,False,2022-06-04,True
PAC00151,Ricardo,Polanco,Sierra,1984-10-03,40,M,WOZF540920HDFVGH07,,"Andador Patiño 691 Edif. 895 , Depto. 596",San Rosalia los bajos,Tuzantla,CS003,Centro de Salud Madero,16.5,True,2022-07-17,True
PAC00152,Úrsula,Portillo,Barajas,1973-02-02,52,F,OUHW930922HOCDZU09,271.245.3490,"Circuito Sur Escalante 707 Edif. 504 , Depto. 177",Vieja Mozambique,Tzitzio,CS005,Hospital Rural Tuzantla,18.5,True,2025-03-02,True
PAC00153,Marcos,Reynoso,Báez,1994-01-08,31,M,NISD970414HMCJXP03,,Retorno Congo 097 284,Nueva Japón,Tzitzio,CS001,Centro de Salud Tzitzio,5.4,True,2023-11-24,True
PAC00154,Jonás,Porras,Lozada,1992-09-21,32,M,KAGS710711HSRDMF07,055-931-0601x3225,Andador Brunei Darussalam 644 280,Vieja Cuba,Tuzantla,CS005,Hospital Rural Tuzantla,16.1,True,2023-12-27,True
PAC00155,Inés,Escobedo,Montenegro,1968-12-12,56,F,EAQX840123MCCFRH04,811.015.3698x193,Calle Sur Páez 055 Interior 179,Nueva Federación de Rusia,Madero,CS004,Centro de Salud Susupuato,17.3,True,2024-07-19,True
PAC00156,Ignacio,Zamora,Patiño,1983-07-13,41,M,ZOPH650122MSLRHV09,768-708-7193,"Eje vial Norte Bahena 963 Edif. 625 , Depto. 939",Vieja República Popular Democrática de Corea,Susupuato,CS003,Centro de Salud Madero,5.2,False,2025-03-29,True
PAC00157,Abraham,Montoya,Leyva,1962-10-13,62,M,EOWZ200824HSLNPDA0,,Prolongación Norte Ozuna 476 Interior 100,Vieja Líbano,Madero,CS001,Centro de Salud Tzitzio,114.3,True,2024-05-15,True
PAC00158,Héctor,Roybal,Armas,2024-07-03,0,M,RUQN860405HBCDPR05,,Calzada Jáquez 793 491,Nueva Etiopía,Tuzantla,CS002,Centro de Salud Tiquicheo,21.5,True,2025-05-12,True
PAC00159,Oswaldo,Becerra,Armenta,2021-12-03,3,F,XUHS100402HSLHGI00,613-098-2241x44359,Boulevard Durango 851 Interior 613,San Jonás los altos,Susupuato,CS004,Centro de Salud Susupuato,2.9,False,2020-09-16,True
PAC00160,Juan Carlos,Porras,Razo,2010-04-30,15,F,LIHX460525MHGSFE02,(886)636-6688,Viaducto Sur Sandoval 114 Interior 913,Vieja Letonia,Susupuato,CS004,Centro de Salud Susupuato,26.8,True,2022-05-06,True
PAC00161,Mercedes,Vásquez,Guzmán,1968-08-13,56,F,UUEJ741031MHGTNF07,987-736-1167x3145,"Circunvalación Norte Alejandro 514 Edif. 915 , Depto. 588",San Hugo los bajos,Madero,CS002,Centro de Salud Tiquicheo,3.8,True,2023-06-06,True
PAC00162,Ana María,Rocha,Garrido,1975-11-10,49,M,IOLD761120HGRWBX04,893-071-4885,Peatonal Baja California 865 Interior 776,Nueva Serbia,Tiquicheo,CS002,Centro de Salud Tiquicheo,31.3,True,2021-08-17,True
PAC00163,Ángela,Miramontes,Monroy,1981-04-22,44,F,JEIV241224HTSQDO00,417-235-2697x555,Avenida Orozco 216 Interior 233,San Virginia los altos,Susupuato,CS001,Centro de Salud Tzitzio,48.9,True,2023-01-16,True
PAC00164,Clara,Oquendo,Sánchez,1932-09-25,92,M,LUTU450813HDFKPF08,(317)409-5823x65182,Retorno Norte Gaytán 609 Interior 622,San Salma de la Montaña,Tzitzio,CS005,Hospital Rural Tuzantla,4.6,True,2024-02-24,True
PAC00165,Abel,Moya,Bahena,1984-04-13,41,F,DIHQ640307HTLPQO06,1-082-605-2570x2980,Periférico Sur Tamez 887 Interior 160,San Claudia de la Montaña,Tuzantla,CS001,Centro de Salud Tzitzio,38.7,True,2022-11-11,True
PAC00166,María Luisa,Olivo,Caballero,1928-08-08,96,M,CAXE180814MOCNSZ06,,Calzada Chiapas 048 Interior 433,Nueva Reino Unido de Gran Bretaña e Irlanda del Norte,Susupuato,CS002,Centro de Salud Tiquicheo,20.0,True,2020-09-27,True
PAC00167,María,Blanco,Lira,1966-12-25,58,F,BAAK320906HGTKVF00,285.804.2161,Calle Sur García 043 212,Nueva Dominicana,Madero,CS001,Centro de Salud Tzitzio,32.7,True,2022-03-29,True
PAC00168,Óliver,Baeza,Orta,2008-08-11,16,M,VOMA971231HTLXRM07,,"Cerrada Micronesia 859 Edif. 242 , Depto. 832",San Benito los bajos,Tiquicheo,CS001,Centro de Salud Tzitzio,118.6,False,2022-03-15,True
PAC00169,Jorge,Mascareñas,Candelaria,1972-11-06,52,M,RELK500612HVZFLV07,(404)056-6350x54455,"Cerrada Islandia 131 Edif. 381 , Depto. 411",San Roberto de la Montaña,Tuzantla,CS004,Centro de Salud Susupuato,9.1,True,2024-09-08,True
PAC00170,María José,Angulo,Dueñas,2000-06-24,24,M,OUFV871102MCHGND06,,Calzada Caraballo 594 690,Vieja Islas Salomón,Tzitzio,CS002,Centro de Salud Tiquicheo,4.9,False,2024-01-07,True
PAC00171,Augusto,de la Garza,Guerrero,1981-04-01,44,M,NEPU500423HGTTME08,,Cerrada Tuvalu 036 185,San Raquel de la Montaña,Susupuato,CS003,Centro de Salud Madero,4.2,True,2023-12-12,True
PAC00172,Rolando,Bonilla,Ozuna,1928-02-25,97,M,MUQU740106MTCTRW06,052.304.6516x46153,"Retorno Filipinas 188 Edif. 293 , Depto. 910",San Irma los altos,Susupuato,CS002,Centro de Salud Tiquicheo,4.6,False,2024-06-02,True
PAC00173,Aurelio,Trujillo,Correa,1971-01-07,54,F,HUJF110804MZSWVDA3,(062)040-8417x636,"Andador Roldán 524 Edif. 136 , Depto. 549",Nueva Paraguay,Madero,CS001,Centro de Salud Tzitzio,11.1,True,2023-02-02,True
PAC00174,Guillermina,Valladares,Batista,1994-11-20,30,M,OUGN390809HMNMCO03,,Pasaje México 268 Interior 096,San Mónica de la Montaña,Tzitzio,CS004,Centro de Salud Susupuato,18.3,True,2022-12-01,True
PAC00175,María Luisa,Guerrero,Rael,1970-11-08,54,M,SIWT230731MGTYGZA6,,Privada Distrito Federal 071 Interior 000,Vieja Namibia,Tiquicheo,CS004,Centro de Salud Susupuato,17.0,True,2024-05-09,True
PAC00176,Ángela,Véliz,Olmos,1974-12-08,50,M,WIJS140811MNEFGYA3,1-608-623-6745x3395,Retorno Ontiveros 936 Interior 183,San Mario los bajos,Tzitzio,CS002,Centro de Salud Tiquicheo,32.9,True,2021-02-04,True
PAC00177,Marisol,Palacios,Leyva,2012-07-09,12,M,WIHY350922MZSGXU08,,Viaducto Hinojosa 551 Interior 225,Nueva República Democrática Popular Lao,Susupuato,CS001,Centro de Salud Tzitzio,12.4,True,2022-01-07,True
PAC00178,Yuridia,Lebrón,Palomino,1962-02-27,63,M,XIWL491104MZSNXA04,251-290-7490,Pasaje Sur Valentín 845 Interior 353,San Israel los bajos,Tzitzio,CS002,Centro de Salud Tiquicheo,69.7,True,2023-11-17,True
PAC00179,Jaqueline,Cornejo,Prieto,1982-12-22,42,M,MENG900602MNTNMK08,+03(3)8367734919,"Diagonal Hungría 544 Edif. 097 , Depto. 301",San Joaquín los bajos,Tiquicheo,CS004,Centro de Salud Susupuato,8.9,True,2022-10-10,True
PAC00180,Dulce María,Espinoza,Zavala,1997-04-02,28,M,UOAD990208HTLSBN05,,Viaducto Chiapas 586 201,Vieja Botswana,Tiquicheo,CS001,Centro de Salud Tzitzio,150.0,True,2024-09-08,True
PAC00181,Oswaldo,Henríquez,Macías,1959-10-24,65,F,LICL160722HCCQZJA4,1-225-049-0417x04271,"Boulevard Tlaxcala 343 Edif. 361 , Depto. 873",San Rufino los bajos,Tiquicheo,CS001,Centro de Salud Tzitzio,25.8,True,2021-12-14,True
PAC00182,Helena,Briones,Camacho,2024-05-25,1,F,SEQV811126MASBND00,(356)183-4766,Boulevard Oaxaca 010 456,Vieja Iraq,Susupuato,CS001,Centro de Salud Tzitzio,4.4,True,2021-05-24,True
PAC00183,Gerónimo,Caldera,Pedraza,2012-01-13,13,M,LIEM990816HDGDVS04,,Calzada Palau 339 Interior 955,Vieja Países Bajos,Tiquicheo,CS001,Centro de Salud Tzitzio,3.4,True,2022-03-18,True
PAC00184,Débora,Hernández,Valdez,1989-11-23,35,F,OECD100218HCLXQLA0,09019646812,"Circuito Terán 936 Edif. 296 , Depto. 696",San Rolando los bajos,Madero,CS003,Centro de Salud Madero,21.7,True,2024-11-06,True
PAC00185,Bruno,Aguilera,Fajardo,1987-01-19,38,F,WAVJ741208HNEJQJ02,+40(4)3908052438,Callejón Puebla 790 067,San Asunción los altos,Tiquicheo,CS004,Centro de Salud Susupuato,9.3,True,2024-04-26,True
PAC00186,Cristobal,Reynoso,Granado,1974-06-14,50,M,AIKE870428MTCPWV09,,"Andador Norte Valladares 114 Edif. 819 , Depto. 874",Nueva Tonga,Susupuato,CS003,Centro de Salud Madero,28.7,True,2025-02-15,True
PAC00187,Clara,Moreno,Esquivel,2024-08-16,0,M,BAZM400630MNERRW02,197-351-9599x882,Viaducto Norte del Valle 655 458,Vieja Polonia,Tuzantla,CS002,Centro de Salud Tiquicheo,21.5,True,2022-07-13,True
PAC00188,Andrés,Valencia,Manzanares,2024-06-21,0,M,EUKM150530HOCRKBA1,,Corredor Norte Garay 559 Interior 544,Vieja Tuvalu,Susupuato,CS005,Hospital Rural Tuzantla,11.2,False,2023-03-06,True
PAC00189,Dulce María,Gollum,Borrego,2019-08-27,5,M,WEWA960510HZSPVQ00,1-343-326-8449,"Periférico Sur Lucio 140 Edif. 110 , Depto. 052",Vieja Zambia,Madero,CS001,Centro de Salud Tzitzio,4.4,False,2024-04-01,True
PAC00190,Aurora,Gallegos,Segura,1970-04-27,55,M,AIZN960228MCSLXU07,,"Ampliación Norte Figueroa 108 Edif. 396 , Depto. 488",San Timoteo los bajos,Susupuato,CS004,Centro de Salud Susupuato,2.0,True,2023-08-08,True
PAC00191,Nicolás,Hernádez,Bahena,1972-03-05,53,F,YASV110517HMCVBBA2,1-784-367-8642x4470,Retorno Camacho 433 413,Vieja Japón,Tzitzio,CS001,Centro de Salud Tzitzio,7.1,False,2021-10-09,True
PAC00192,Homero,Mascareñas,Carrillo,2004-07-03,20,M,BUZW881026MMCNKN06,(583)477-7275x6471,Peatonal Durango 690 Interior 374,San Evelio los altos,Madero,CS005,Hospital Rural Tuzantla,34.0,True,2022-03-01,True
PAC00193,Trinidad,Bañuelos,Cabrera,1998-12-28,26,M,ZUBM970205HVZMMK01,,Circunvalación Irán 861 Interior 640,San Graciela de la Montaña,Susupuato,CS001,Centro de Salud Tzitzio,15.8,False,2022-12-07,True
PAC00194,Felipe,Gollum,Quintana,1985-02-28,40,M,SOYY171220HMNGBNA8,,"Circuito Baja California Sur 994 Edif. 216 , Depto. 379",Vieja Swazilandia,Tuzantla,CS002,Centro de Salud Tiquicheo,2.7,True,2020-06-06,True
PAC00195,Alma,Menchaca,Durán,1969-02-04,56,M,MIDG301106HTCTCE03,+74(8)8005002086,Peatonal Panamá 538 646,Vieja Liechtenstein,Tzitzio,CS004,Centro de Salud Susupuato,15.0,False,2024-05-11,True
PAC00196,Daniel,Grijalva,Ornelas,1968-04-08,57,F,XASD850601HSRDXS02,,Retorno Sur Carvajal 017 Interior 834,San Rosario los altos,Tiquicheo,CS002,Centro de Salud Tiquicheo,19.3,False,2020-07-28,True
PAC00197,Abraham,Cuellar,Anguiano,1994-12-25,30,F,XIKO670323MMCDJE07,+14(6)8943355534,"Retorno Tamaulipas 531 Edif. 729 , Depto. 597",San Horacio los bajos,Tuzantla,CS004,Centro de Salud Susupuato,4.2,False,2023-12-30,True
PAC00198,Jos,Laboy,Aguayo,2002-03-06,23,F,LEOJ520731MMSFDF01,(313)594-8007x5503,Calle Norte Valdivia 645 230,Vieja Rumania,Madero,CS001,Centro de Salud Tzitzio,14.7,True,2024-11-04,True
PAC00199,Ángel,Arias,Cortés,2022-07-24,2,M,HIMQ310429HOCLHA05,801.353.4119x70670,"Cerrada Guillen 644 Edif. 908 , Depto. 659",San Nadia de la Montaña,Susupuato,CS001,Centro de Salud Tzitzio,13.1,True,2024-05-05,True
PAC00200,Gonzalo,Contreras,Madera,2025-03-20,0,M,BEEG810201MSPZZC09,514-709-7813x068,Viaducto Norte Téllez 090 Interior 399,San Berta los altos,Madero,CS001,Centro de Salud Tzitzio,3.1,True,2023-11-26,True
PAC00201,Horacio,Suárez,Meléndez,1947-02-15,78,F,CIDB150925MCCHXNA0,(376)984-7169x0919,"Cerrada Cuba 674 Edif. 743 , Depto. 488",Vieja Micronesia,Susupuato,CS005,Hospital Rural Tuzantla,18.7,True,2022-05-10,True
PAC00202,Luz,Gaona,Vigil,2002-03-05,23,M,IIOE960131HMNZMP02,223.564.9868x18248,Circunvalación Esquibel 432 Interior 885,Vieja Georgia,Tuzantla,CS004,Centro de Salud Susupuato,23.9,True,2020-10-29,True
PAC00203,María Eugenia,de la Crúz,Cervántez,2001-01-15,24,M,ZUHU630127HSLPTR02,292-660-6045,"Cerrada Solorio 773 Edif. 454 , Depto. 595",San Camila los altos,Madero,CS003,Centro de Salud Madero,44.7,True,2023-08-11,True
PAC00204,Mónica,Carmona,Palomo,2005-04-01,20,M,HAZY630929MCCTVL07,(565)910-5472,Circuito Durango 473 Interior 026,Vieja Etiopía,Tiquicheo,CS002,Centro de Salud Tiquicheo,43.1,True,2021-12-18,True
PAC00205,Eloisa,Treviño,Barraza,1986-05-29,39,M,HUZM460306MGRHKS02,123.318.9386x035,"Andador Vera 107 Edif. 199 , Depto. 016",Nueva Montenegro,Madero,CS004,Centro de Salud Susupuato,2.3,True,2020-07-31,False
PAC00206,Georgina,Verdugo,Leal,1965-04-11,60,M,GORJ890213HZSCDB09,,Continuación Heredia 943 Interior 680,Nueva Alemania,Tiquicheo,CS003,Centro de Salud Madero,4.0,False,2024-04-10,True
PAC00207,Emilia,Centeno,Pulido,1997-11-15,27,M,KEZK080831HBCGXWA5,04207849375,"Viaducto Baja California Sur 051 Edif. 575 , Depto. 739",Nueva Liberia,Tzitzio,CS004,Centro de Salud Susupuato,22.6,True,2022-12-28,True
PAC00208,Maximiliano,Almonte,Esquibel,1935-07-14,89,F,KIKE060517HTSZTUA5,1-217-973-9031x923,Avenida Tlaxcala 438 Interior 135,Nueva República de Corea,Tuzantla,CS004,Centro de Salud Susupuato,22.6,True,2025-03-28,True
PAC00209,Marcos,Jimínez,Miramontes,1971-01-10,54,M,XIEF200816HSRXCFA3,043.367.3734,Cerrada Sisneros 236 Interior 043,San José Eduardo los bajos,Tuzantla,CS002,Centro de Salud Tiquicheo,22.6,False,2022-03-06,True
PAC00210,Hermelinda,Tovar,Verduzco,1949-06-23,75,F,HIKF660713HQOSBI09,,Periférico Norte Casas 400 Interior 596,San José Manuél los bajos,Tzitzio,CS005,Hospital Rural Tuzantla,150.0,True,2022-05-12,True
PAC00211,Marisol,Alvarado,Noriega,1974-02-02,51,F,NENP510306MQRWQD05,917-000-0148x050,"Prolongación Tabasco 718 Edif. 186 , Depto. 306",San Claudia los bajos,Tuzantla,CS002,Centro de Salud Tiquicheo,24.2,True,2025-01-13,True
PAC00212,Jaime,Carrasco,Mercado,2018-09-22,6,M,KIDC360123MGTQHX05,,"Ampliación Malta 200 Edif. 418 , Depto. 222",San Adalberto los altos,Tzitzio,CS002,Centro de Salud Tiquicheo,47.6,True,2022-05-16,True
PAC00213,Elena,Contreras,Castellanos,1963-02-05,62,M,UETN091008HCCFNG01,(188)573-1010x60823,Calzada Pakistán 445 783,Nueva Burundi,Susupuato,CS002,Centro de Salud Tiquicheo,38.3,True,2021-12-27,True
PAC00214,Eduardo,Acuña,Carmona,1970-03-21,55,F,DAMS261015MDGCPA09,013-306-2508x4375,"Boulevard Malasia 440 Edif. 509 , Depto. 714",San Carlota los altos,Madero,CS002,Centro de Salud Tiquicheo,26.6,True,2025-05-15,True
PAC00215,Óscar,Esquivel,Caraballo,1990-11-11,34,M,UICP940622HOCQTP06,(328)219-1612x311,Callejón Tabasco 644 777,Nueva Alemania,Madero,CS001,Centro de Salud Tzitzio,8.3,False,2022-07-17,True
PAC00216,Susana,Coronado,del Río,2015-06-16,9,F,BIOO560623MMCLXB04,,Calle Echeverría 560 723,Nueva Liechtenstein,Tzitzio,CS001,Centro de Salud Tzitzio,30.3,False,2023-01-27,True
PAC00217,Daniela,Villalpando,Villaseñor,1975-08-28,49,M,MUNR820125MMNTMC03,07251452988,Corredor Campeche 895 833,Vieja Kenya,Tzitzio,CS003,Centro de Salud Madero,4.8,True,2023-09-16,True
PAC00218,Bruno,Rentería,Ceja,1964-03-14,61,M,YOFF970711HHGGCN09,,"Retorno Nayarit 673 Edif. 501 , Depto. 518",Vieja Sri Lanka,Susupuato,CS001,Centro de Salud Tzitzio,9.2,False,2024-02-17,True
PAC00219,Manuel,Almanza,Beltrán,2015-03-17,10,F,XACM780224MPLLVO04,376.618.0571,"Calle Arellano 385 Edif. 679 , Depto. 790",San Aldo los bajos,Tzitzio,CS002,Centro de Salud Tiquicheo,6.8,True,2024-06-05,True
